1;1;0.0010;449;448
2;2;0.0105;5979;5978
3;1;0.0085;4646;4645
4;1;0.0010;878;877
5;0;0.0000;1;0
6;1;0.0000;220;219
7;0;0.0000;1;0
8;0;1.8451;755317;755316
9;0;0.0000;4;3
10;0;0.0000;1;0
11;0;0.0000;1;0
12;0;0.0000;1;0
13;0;2.1469;873862;873861
14;0;0.0000;1;0
15;0;3.3418;1294267;1294266
16;0;0.0160;9077;9076
17;1;0.0000;45;44
18;0;0.0000;1;0
19;0;0.0020;1231;1230
20;0;0.0020;1177;1176
